t_mono,dev_t,seg_id,t_stm_ms,Fx_raw,Fy_raw,Fz_raw,Tx_raw,Ty_raw,Tz_raw,Fx,Fy,Fz,Tx,Ty,Tz,force_count,torque_count
342880.919283,136800,11,136800,-0.001372,0.001139,-13.017817,3.9e-05,-0.000416,-0.072,-0.001453,0.000531,-3.718012,3.9e-05,-0.000406,-0.072,1840,1840
342880.939077,136820,11,136820,-0.003415,-0.01249,-12.681463,0.000288,0.000369,-0.072,-0.003495,-0.013099,-3.381658,0.000287,0.00038,-0.072,1841,1841
342880.959091,136840,11,136840,0.014295,-0.006342,-12.277564,-0.000306,7.3e-05,-0.072,0.014214,-0.006951,-2.977759,-0.000306,8.4e-05,-0.072,1842,1842
342880.979011,136860,11,136860,0.010682,0.001391,-11.672363,-9.9e-05,0.000239,-0.072,0.010601,0.000782,-2.372558,-9.9e-05,0.000249,-0.072,1843,1843
342880.999215,136880,11,136880,-0.003348,0.011043,-11.671743,0.0005,0.000188,-0.072,-0.003428,0.010434,-2.371938,0.0005,0.000199,-0.072,1844,1844
342881.019111,136900,11,136900,-0.012983,-0.007521,-12.808232,0.000306,-0.000372,-0.072,-0.013063,-0.008129,-3.508426,0.000306,-0.000362,-0.072,1845,1845
342881.039209,136920,11,136920,0.02048,-0.002698,-13.001037,0.000102,1e-06,-0.072,0.0204,-0.003306,-3.701232,0.000102,1.2e-05,-0.072,1846,1846
342881.059073,136940,11,136940,0.02017,-0.010314,-12.009562,-0.000172,0.000227,-0.072,0.02009,-0.010923,-2.709757,-0.000172,0.000237,-0.072,1847,1847
342881.079203,136960,11,136960,-0.015171,0.001051,-12.041309,0.00055,5.2e-05,-0.072,-0.015251,0.000442,-2.741503,0.00055,6.3e-05,-0.072,1848,1848
342881.099041,136980,11,136980,-0.001368,-0.001176,-12.363272,-0.000275,6.3e-05,-0.072,-0.001449,-0.001784,-3.063467,-0.000275,7.3e-05,-0.072,1849,1849
342881.119119,137000,11,137000,0.007477,-0.004746,-12.035309,7e-05,-0.000277,-0.072,0.007396,-0.005354,-2.735504,7e-05,-0.000267,-0.072,1850,1850
342881.139368,137020,11,137020,-0.002766,0.00975,-12.365307,-0.000405,-0.000261,-0.072,-0.002847,0.009141,-3.065502,-0.000405,-0.00025,-0.072,1851,1851
342881.159192,137040,11,137040,-0.014839,-0.004071,-12.723587,0.000345,-0.000309,-0.072,-0.01492,-0.00468,-3.423782,0.000345,-0.000298,-0.072,1852,1852
342881.179264,137060,11,137060,0.018117,0.010534,-12.954446,-0.000218,5e-06,-0.072,0.018036,0.009925,-3.654641,-0.000218,1.6e-05,-0.072,1853,1853
342881.199595,137080,11,137080,0.016492,0.008685,-12.413427,-0.00043,3.1e-05,-0.072,0.016412,0.008076,-3.113622,-0.000431,4.1e-05,-0.072,1854,1854
342881.21935,137100,11,137100,-0.005759,-0.003773,-12.124937,0.000858,-0.0005,-0.072,-0.00584,-0.004382,-2.825132,0.000858,-0.000489,-0.072,1855,1855
342881.239175,137120,11,137120,0.006575,0.003691,-12.577688,-8.4e-05,-0.000267,-0.072,0.006494,0.003082,-3.277883,-8.4e-05,-0.000257,-0.072,1856,1856
342881.258984,137140,11,137140,0.006427,0.004454,-13.127634,0.000135,0.00072,-0.072,0.006347,0.003845,-3.827829,0.000135,0.00073,-0.072,1857,1857
342881.27899,137160,11,137160,-0.010094,-0.011724,-12.139532,-0.000326,0.000197,-0.072,-0.010175,-0.012333,-2.839727,-0.000326,0.000208,-0.072,1858,1858
342881.298932,137180,11,137180,-0.002989,-0.004062,-11.741035,-0.00053,-0.000223,-0.072,-0.00307,-0.004671,-2.44123,-0.00053,-0.000212,-0.072,1859,1859
342881.319364,137200,11,137200,0.003883,0.002697,-12.205849,0.000258,2e-05,-0.072,0.003802,0.002088,-2.906044,0.000258,3.1e-05,-0.072,1860,1860
342881.339114,137220,11,137220,0.001958,-0.011749,-11.956043,-0.000298,-0.000742,-0.072,0.001877,-0.012357,-2.656238,-0.000298,-0.000731,-0.072,1861,1861
342881.359222,137240,11,137240,-0.009922,0.007606,-11.110739,0.000373,0.000234,-0.072,-0.010002,0.006997,-1.810934,0.000373,0.000245,-0.072,1862,1862
342881.379133,137260,11,137260,0.004809,0.020508,-12.060043,-0.000656,-0.000382,-0.072,0.004728,0.019899,-2.760237,-0.000656,-0.000371,-0.072,1863,1863
342881.399797,137280,11,137280,-0.002591,0.014465,-12.056454,-0.000383,0.000341,-0.072,-0.002671,0.013856,-2.756649,-0.000383,0.000352,-0.072,1864,1864
342881.418886,137300,11,137300,-0.01779,-0.01028,-11.870937,0.000449,0.000298,-0.072,-0.017871,-0.010889,-2.571132,0.000449,0.000309,-0.072,1865,1865
342881.43888,137320,11,137320,-0.005574,0.010229,-11.786787,0.000405,-0.00023,-0.072,-0.005655,0.009621,-2.486982,0.000405,-0.000219,-0.072,1866,1866
342881.459226,137340,11,137340,0.002167,0.001618,-12.031765,4.8e-05,-4.5e-05,-0.072,0.002086,0.001009,-2.73196,4.8e-05,-3.4e-05,-0.072,1867,1867
342881.479138,137360,11,137360,-0.006657,0.013985,-12.65299,-0.000259,-6.4e-05,-0.072,-0.006738,0.013377,-3.353184,-0.000259,-5.4e-05,-0.072,1868,1868
342881.499142,137380,11,137380,-0.013724,0.002589,-11.942944,0.000667,-5e-05,-0.072,-0.013804,0.001981,-2.643139,0.000667,-4e-05,-0.072,1869,1869
342881.519085,137400,11,137400,0.010972,0.001699,-12.142996,0.00032,-0.000194,-0.072,0.010892,0.00109,-2.84319,0.00032,-0.000184,-0.072,1870,1870
342881.53892,137420,11,137420,-0.022961,-0.00332,-12.381991,-0.000355,-0.000319,-0.072,-0.023042,-0.003928,-3.082186,-0.000356,-0.000308,-0.072,1871,1871
342881.559297,137440,11,137440,0.014774,0.000579,-12.348401,-0.000257,-0.000458,-0.072,0.014693,-3e-05,-3.048596,-0.000257,-0.000448,-0.072,1872,1872
342881.578838,137460,11,137460,-0.005501,0.010213,-11.965068,-0.000643,1.3e-05,-0.072,-0.005582,0.009605,-2.665262,-0.000643,2.4e-05,-0.072,1873,1873
342881.599108,137480,11,137480,-0.009147,-0.002287,-11.633035,0.000264,-0.000612,-0.072,-0.009227,-0.002896,-2.33323,0.000264,-0.000601,-0.072,1874,1874
342881.618997,137500,11,137500,-0.012751,-0.001552,-11.751268,0.000507,-0.000453,-0.072,-0.012831,-0.00216,-2.451463,0.000507,-0.000442,-0.072,1875,1875
342881.639075,137520,11,137520,-0.018445,-0.009566,-11.965173,-0.000407,5.9e-05,-0.072,-0.018526,-0.010175,-2.665367,-0.000407,7e-05,-0.072,1876,1876
342881.659194,137540,11,137540,0.030576,0.012024,-12.425486,0.000502,2.2e-05,-0.072,0.030495,0.011415,-3.12568,0.000502,3.3e-05,-0.072,1877,1877
342881.679192,137560,11,137560,-0.011576,-0.004538,-12.767299,0.000729,-0.000519,-0.072,-0.011656,-0.005146,-3.467493,0.000729,-0.000508,-0.072,1878,1878
342881.699039,137580,11,137580,-0.010796,-0.006735,-12.468029,0.000503,-7.2e-05,-0.072,-0.010876,-0.007343,-3.168223,0.000503,-6.2e-05,-0.072,1879,1879
342881.719216,137600,11,137600,-0.004808,0.003325,-12.215385,5.7e-05,-2.6e-05,-0.072,-0.004889,0.002716,-2.91558,5.7e-05,-1.6e-05,-0.072,1880,1880
342881.739324,137620,11,137620,-0.004246,0.015526,-12.512381,-0.000253,-0.000776,-0.072,-0.004326,0.014917,-3.212575,-0.000253,-0.000765,-0.072,1881,1881
342881.759388,137640,11,137640,-0.006164,0.022765,-11.784989,0.000267,-0.000554,-0.072,-0.006245,0.022156,-2.485184,0.000267,-0.000543,-0.072,1882,1882
342881.779368,137660,11,137660,-0.019378,0.004367,-11.987355,-0.000445,-2.3e-05,-0.072,-0.019459,0.003758,-2.687549,-0.000445,-1.3e-05,-0.072,1883,1883
342881.798972,137680,11,137680,0.006847,-0.002183,-12.464873,-9.8e-05,2.5e-05,-0.072,0.006767,-0.002791,-3.165068,-9.8e-05,3.5e-05,-0.072,1884,1884
342881.819153,137700,11,137700,-0.000584,0.003115,-12.014929,-0.000145,0.000437,-0.072,-0.000664,0.002506,-2.715124,-0.000145,0.000448,-0.072,1885,1885
342881.838924,137720,11,137720,-0.002853,0.010235,-12.180224,0.000255,0.000211,-0.072,-0.002934,0.009627,-2.880419,0.000255,0.000221,-0.072,1886,1886
342881.859275,137740,11,137740,-0.010048,0.015483,-11.892882,-0.000169,0.000272,-0.072,-0.010129,0.014874,-2.593077,-0.000169,0.000283,-0.072,1887,1887
342881.879504,137760,11,137760,-0.00356,9.6e-05,-12.206799,0.000299,-0.00023,-0.072,-0.00364,-0.000512,-2.906994,0.000299,-0.000219,-0.072,1888,1888
342881.899153,137780,11,137780,-0.000532,-0.000478,-12.177635,0.000343,-0.00038,-0.072,-0.000612,-0.001087,-2.87783,0.000343,-0.000369,-0.072,1889,1889
342881.919356,137800,11,137800,-0.006795,-0.011791,-12.078623,-4.9e-05,-0.00046,-0.072,-0.006876,-0.012399,-2.778817,-4.9e-05,-0.000449,-0.072,1890,1890
342881.938873,137820,11,137820,-0.006227,0.009581,-11.828976,-0.000625,-0.000253,-0.072,-0.006308,0.008973,-2.529171,-0.000625,-0.000242,-0.072,1891,1891
342881.95935,137840,11,137840,-0.014036,-0.003038,-11.637367,-0.000467,-0.000142,-0.072,-0.014116,-0.003647,-2.337562,-0.000467,-0.000131,-0.072,1892,1892
342881.979032,137860,11,137860,-0.013669,0.000296,-11.641783,4e-06,-0.000158,-0.072,-0.01375,-0.000313,-2.341977,4e-06,-0.000148,-0.072,1893,1893
342881.999001,137880,11,137880,0.015279,0.002354,-11.271922,-0.000198,-0.000729,-0.072,0.015198,0.001745,-1.972117,-0.000198,-0.000718,-0.072,1894,1894
342882.018886,137900,11,137900,-0.015414,-0.008581,-12.173433,0.000398,5.3e-05,-0.072,-0.015495,-0.00919,-2.873628,0.000398,6.3e-05,-0.072,1895,1895
342882.039062,137920,11,137920,0.001781,0.002083,-12.228653,-0.000355,-0.000505,-0.072,0.0017,0.001474,-2.928847,-0.000355,-0.000495,-0.072,1896,1896
342882.059248,137940,11,137940,0.006022,0.000767,-12.007392,0.000256,-0.000251,-0.072,0.005941,0.000158,-2.707586,0.000256,-0.000241,-0.072,1897,1897
342882.079017,137960,11,137960,0.004237,-0.009898,-12.832072,0.000402,0.000221,-0.072,0.004157,-0.010507,-3.532267,0.000402,0.000232,-0.072,1898,1898
342882.09924,137980,11,137980,0.004818,-0.00261,-12.558477,-3.2e-05,8.9e-05,-0.072,0.004737,-0.003219,-3.258671,-3.2e-05,9.9e-05,-0.072,1899,1899
342882.119088,138000,11,138000,0.001355,0.012867,-11.965983,0.000108,3.7e-05,-0.072,0.001275,0.012258,-2.666178,0.000108,4.8e-05,-0.072,1900,1900
342882.139551,138020,11,138020,-0.014135,0.009602,-12.585502,7.1e-05,-0.0003,-0.072,-0.014216,0.008993,-3.285697,7.1e-05,-0.000289,-0.072,1901,1901
342882.159213,138040,11,138040,0.013161,-0.017684,-12.531856,6e-05,-0.000129,-0.072,0.01308,-0.018293,-3.232051,6e-05,-0.000119,-0.072,1902,1902
342882.179301,138060,11,138060,-0.004309,-0.000582,-12.421395,-0.000122,0.000137,-0.072,-0.004389,-0.00119,-3.12159,-0.000122,0.000148,-0.072,1903,1903
342882.199254,138080,11,138080,0.016919,0.012434,-12.141025,0.000174,0.000212,-0.072,0.016839,0.011825,-2.84122,0.000174,0.000223,-0.072,1904,1904
342882.219228,138100,11,138100,-0.015244,-0.001186,-12.815065,4.3e-05,3.3e-05,-0.072,-0.015325,-0.001794,-3.51526,4.3e-05,4.4e-05,-0.072,1905,1905
342882.240622,138120,11,138120,0.003497,-0.011055,-12.096421,0.000125,0.000351,-0.072,0.003416,-0.011664,-2.796616,0.000125,0.000362,-0.072,1906,1906
342882.259078,138140,11,138140,0.002473,-0.010399,-12.561764,-0.000508,0.000323,-0.072,0.002393,-0.011008,-3.261959,-0.000508,0.000334,-0.072,1907,1907
342882.278882,138160,11,138160,0.005251,0.009711,-11.956608,0.001002,-0.000132,-0.072,0.00517,0.009102,-2.656803,0.001002,-0.000121,-0.072,1908,1908
342882.29885,138180,11,138180,-0.013959,0.010154,-12.497827,0.000208,-0.000345,-0.072,-0.01404,0.009545,-3.198022,0.000208,-0.000334,-0.072,1909,1909
342882.319035,138200,11,138200,-0.013985,-0.015685,-11.829039,0.000262,4.6e-05,-0.072,-0.014065,-0.016293,-2.529234,0.000262,5.7e-05,-0.072,1910,1910
342882.33898,138220,11,138220,-0.020611,-0.010756,-12.0762,-0.000472,0.000115,-0.072,-0.020691,-0.011365,-2.776395,-0.000472,0.000126,-0.072,1911,1911
342882.358843,138240,11,138240,-0.006237,0.0063,-12.989562,1.3e-05,-0.000159,-0.072,-0.006318,0.005692,-3.689757,1.3e-05,-0.000148,-0.072,1912,1912
342882.379473,138260,11,138260,0.008949,0.003671,-12.39509,0.000645,-0.00015,-0.072,0.008868,0.003062,-3.095285,0.000645,-0.000139,-0.072,1913,1913
342882.399134,138280,11,138280,-0.004323,-0.002514,-11.668258,-0.000358,0.000226,-0.072,-0.004403,-0.003122,-2.368453,-0.000358,0.000237,-0.072,1914,1914
342882.419064,138300,11,138300,0.014163,-0.000983,-11.588922,0.000165,0.000159,-0.072,0.014083,-0.001591,-2.289117,0.000165,0.00017,-0.072,1915,1915
342882.438885,138320,11,138320,-0.008778,0.015225,-11.768596,2.3e-05,0.000153,-0.072,-0.008858,0.014617,-2.468791,2.3e-05,0.000164,-0.072,1916,1916
342882.459118,138340,11,138340,-0.026738,0.013556,-11.611536,0.00076,-0.000376,-0.072,-0.026818,0.012947,-2.31173,0.00076,-0.000365,-0.072,1917,1917
342882.479164,138360,11,138360,-0.004068,-0.025863,-11.827026,0.000291,-3.3e-05,-0.072,-0.004149,-0.026472,-2.527221,0.00029,-2.2e-05,-0.072,1918,1918
342882.499072,138380,11,138380,-0.007748,-0.012105,-12.171022,-0.000429,-7.5e-05,-0.072,-0.007829,-0.012713,-2.871216,-0.000429,-6.4e-05,-0.072,1919,1919
342882.518945,138400,11,138400,-0.010054,0.007071,-11.736185,-0.00013,0.000246,-0.072,-0.010134,0.006462,-2.43638,-0.000131,0.000257,-0.072,1920,1920
342882.539123,138420,11,138420,-0.012805,-0.009842,-11.6299,0.000364,-0.000133,-0.072,-0.012886,-0.010451,-2.330095,0.000363,-0.000122,-0.072,1921,1921
342882.559027,138440,11,138440,-0.003663,-0.000399,-12.875715,-3.6e-05,-0.000159,-0.072,-0.003743,-0.001008,-3.57591,-3.6e-05,-0.000148,-0.072,1922,1922
342882.579002,138460,11,138460,-0.027842,-0.001287,-12.275495,5e-06,0.000205,-0.072,-0.027923,-0.001896,-2.97569,5e-06,0.000215,-0.072,1923,1923
342882.599349,138480,12,138480,0.010283,0.00648,-11.801747,0.000274,-0.000238,-0.072,0.010202,0.005872,-2.501942,0.000274,-0.000227,-0.072,1924,1924
342882.619205,138500,12,138500,-0.009336,0.01253,-12.470605,-0.000416,3.5e-05,-0.048,-0.009417,0.011922,-3.1708,-0.000416,4.5e-05,-0.048,1925,1925
342882.638898,138520,12,138520,0.027524,-0.02085,-12.183675,0.000569,-0.000356,-0.048,0.027443,-0.021459,-2.88387,0.000569,-0.000346,-0.048,1926,1926
342882.659263,138540,12,138540,-0.001696,-0.033073,-12.3463,-0.000202,-9.9e-05,-0.048,-0.001777,-0.033682,-3.046494,-0.000202,-8.8e-05,-0.048,1927,1927
342882.679078,138560,12,138560,0.014112,-0.005867,-12.055873,-0.000125,-0.000135,-0.048,0.014031,-0.006476,-2.756067,-0.000125,-0.000125,-0.048,1928,1928
342882.698886,138580,12,138580,-0.003314,0.004574,-12.488319,-0.000266,0.000796,-0.048,-0.003395,0.003965,-3.188514,-0.000267,0.000806,-0.048,1929,1929
342882.719805,138600,12,138600,0.016053,-0.000497,-12.594787,-0.000585,-0.000159,-0.048,0.015972,-0.001105,-3.294982,-0.000585,-0.000148,-0.048,1930,1930
342882.738888,138620,12,138620,0.011463,0.009056,-13.316065,-0.000331,-0.000277,-0.048,0.011382,0.008448,-4.01626,-0.000331,-0.000267,-0.048,1931,1931
342882.759253,138640,12,138640,-0.01454,0.005311,-12.999321,0.00066,-5.4e-05,-0.048,-0.014621,0.004702,-3.699516,0.00066,-4.3e-05,-0.048,1932,1932
342882.778896,138660,12,138660,-0.008721,-0.011169,-12.995634,-0.000167,-0.000406,-0.048,-0.008802,-0.011777,-3.695829,-0.000167,-0.000395,-0.048,1933,1933
342882.79909,138680,12,138680,-0.008285,0.008551,-12.623973,5.9e-05,-0.000112,-0.048,-0.008365,0.007942,-3.324168,5.9e-05,-0.000101,-0.048,1934,1934
342882.818984,138700,12,138700,0.002951,0.009341,-12.627311,0.000242,-0.000178,-0.048,0.002871,0.008732,-3.327506,0.000242,-0.000168,-0.048,1935,1935
342882.83913,138720,12,138720,0.00026,-0.001286,-13.599216,0.000213,-0.000591,-0.048,0.000179,-0.001895,-4.299411,0.000213,-0.00058,-0.048,1936,1936
342882.859233,138740,12,138740,-0.002773,-0.003423,-13.184087,0.000185,-0.000756,-0.048,-0.002853,-0.004032,-3.884282,0.000185,-0.000745,-0.048,1937,1937
342882.87931,138760,12,138760,-0.001217,-0.008378,-13.125898,7.7e-05,2e-05,-0.048,-0.001297,-0.008986,-3.826092,7.7e-05,3.1e-05,-0.048,1938,1938
342882.898994,138780,12,138780,0.007366,0.012791,-12.99918,2e-06,-0.000491,-0.048,0.007285,0.012183,-3.699375,2e-06,-0.00048,-0.048,1939,1939
342882.919155,138800,12,138800,-0.004721,0.016802,-13.321995,-0.000954,0.000172,-0.048,-0.004801,0.016193,-4.02219,-0.000954,0.000183,-0.048,1940,1940
342882.938884,138820,12,138820,0.013301,-0.0185,-13.373943,-0.00019,0.000703,-0.048,0.01322,-0.019109,-4.074138,-0.00019,0.000714,-0.048,1941,1941
342882.959258,138840,12,138840,-0.01104,0.002996,-13.201867,-0.000203,0.000499,-0.048,-0.011121,0.002387,-3.902062,-0.000203,0.00051,-0.048,1942,1942
342882.979336,138860,12,138860,0.006723,-0.006509,-13.469312,-0.000335,0.000243,-0.048,0.006642,-0.007118,-4.169507,-0.000335,0.000254,-0.048,1943,1943
342882.999187,138880,12,138880,-0.015307,-0.010142,-13.493059,0.00016,-0.000126,-0.048,-0.015388,-0.010751,-4.193254,0.00016,-0.000116,-0.048,1944,1944
342883.019127,138900,12,138900,-0.02138,-0.004705,-13.266761,-0.000117,-4e-05,-0.048,-0.021461,-0.005314,-3.966955,-0.000117,-2.9e-05,-0.048,1945,1945
342883.03894,138920,12,138920,-0.004199,0.026561,-13.936446,-0.00039,-0.000633,-0.048,-0.00428,0.025952,-4.636641,-0.00039,-0.000622,-0.048,1946,1946
342883.059188,138940,12,138940,0.002682,-0.019716,-13.670335,0.000194,0.000119,-0.048,0.002601,-0.020324,-4.370529,0.000194,0.00013,-0.048,1947,1947
342883.079143,138960,12,138960,0.017113,-0.027579,-13.039066,6.8e-05,1.1e-05,-0.048,0.017033,-0.028188,-3.73926,6.8e-05,2.2e-05,-0.048,1948,1948
342883.099095,138980,12,138980,-0.003253,0.018634,-12.986056,8.2e-05,-6e-05,-0.048,-0.003333,0.018025,-3.686251,8.2e-05,-4.9e-05,-0.048,1949,1949
342883.11886,139000,12,139000,-0.001176,0.010772,-12.593922,3.9e-05,-0.000209,-0.048,-0.001256,0.010163,-3.294117,3.8e-05,-0.000199,-0.048,1950,1950
342883.138929,139020,12,139020,-0.009364,0.031998,-13.282893,-0.000738,-0.000636,-0.048,-0.009444,0.031389,-3.983088,-0.000738,-0.000625,-0.048,1951,1951
342883.159203,139040,12,139040,-0.006751,-0.003548,-13.267535,-2.5e-05,-2.3e-05,-0.048,-0.006832,-0.004157,-3.967729,-2.5e-05,-1.2e-05,-0.048,1952,1952
342883.179066,139060,12,139060,0.02041,0.036504,-13.106739,6.8e-05,-0.000463,-0.048,0.02033,0.035895,-3.806934,6.8e-05,-0.000452,-0.048,1953,1953
342883.198972,139080,12,139080,-0.006249,0.001136,-14.071168,-0.000215,5.1e-05,-0.048,-0.006329,0.000527,-4.771363,-0.000215,6.2e-05,-0.048,1954,1954
342883.218822,139100,12,139100,-0.002261,0.009234,-13.398751,0.000379,-0.000438,-0.048,-0.002341,0.008625,-4.098946,0.000379,-0.000428,-0.048,1955,1955
342883.239243,139120,12,139120,-0.016135,-0.008519,-13.514764,0.00016,0.000835,-0.048,-0.016215,-0.009128,-4.214958,0.00016,0.000846,-0.048,1956,1956
342883.259052,139140,12,139140,0.022589,-0.009881,-13.276396,0.000103,0.000601,-0.048,0.022508,-0.010489,-3.976591,0.000103,0.000611,-0.048,1957,1957
342883.279644,139160,12,139160,0.001966,-0.005892,-12.104362,0.000467,-4e-06,-0.048,0.001885,-0.006501,-2.804557,0.000467,6e-06,-0.048,1958,1958
342883.298899,139180,12,139180,0.012545,-0.007923,-13.366372,0.000512,-0.000374,-0.048,0.012464,-0.008531,-4.066567,0.000512,-0.000363,-0.048,1959,1959
342883.318904,139200,12,139200,0.009332,-0.000769,-14.201734,-0.000402,-0.000622,-0.048,0.009252,-0.001377,-4.901929,-0.000402,-0.000611,-0.048,1960,1960
342883.339098,139220,12,139220,0.008269,-0.001923,-13.288346,-2.9e-05,-9.7e-05,-0.048,0.008189,-0.002532,-3.98854,-3e-05,-8.7e-05,-0.048,1961,1961
342883.359256,139240,12,139240,0.013796,0.015891,-13.325287,-0.000173,-0.000171,-0.048,0.013715,0.015283,-4.025482,-0.000173,-0.00016,-0.048,1962,1962
342883.37896,139260,12,139260,-0.011234,-0.000357,-13.674219,0.000413,-0.000291,-0.048,-0.011314,-0.000966,-4.374414,0.000413,-0.000281,-0.048,1963,1963
342883.399207,139280,12,139280,-0.000255,-0.013209,-14.315338,0.000235,-0.000522,-0.048,-0.000336,-0.013818,-5.015533,0.000235,-0.000512,-0.048,1964,1964
342883.419255,139300,12,139300,-0.004724,-0.014173,-13.550337,-0.000463,9.2e-05,-0.048,-0.004805,-0.014782,-4.250532,-0.000463,0.000102,-0.048,1965,1965
342883.439186,139320,12,139320,0.009473,0.008701,-13.789144,-0.00024,-0.000319,-0.048,0.009393,0.008092,-4.489338,-0.00024,-0.000309,-0.048,1966,1966
342883.45899,139340,12,139340,-0.005943,-0.002023,-12.57099,-3.4e-05,6.8e-05,-0.048,-0.006023,-0.002632,-3.271185,-3.4e-05,7.8e-05,-0.048,1967,1967
342883.47918,139360,12,139360,-0.023489,0.02074,-12.49575,0.000175,-0.000258,-0.048,-0.02357,0.020131,-3.195945,0.000175,-0.000247,-0.048,1968,1968
342883.499389,139380,12,139380,0.004304,0.019603,-13.560374,1.3e-05,6e-06,-0.048,0.004223,0.018994,-4.260569,1.2e-05,1.6e-05,-0.048,1969,1969
342883.518999,139400,12,139400,0.000351,-0.011555,-13.360574,-0.000439,0.000771,-0.048,0.000271,-0.012164,-4.060768,-0.000439,0.000782,-0.048,1970,1970
342883.539116,139420,12,139420,-0.00529,0.036321,-13.685804,0.000307,-0.000236,-0.048,-0.005371,0.035712,-4.385999,0.000307,-0.000225,-0.048,1971,1971
342883.558942,139440,12,139440,-0.003811,-0.004597,-13.538815,0.000909,8.3e-05,-0.048,-0.003891,-0.005206,-4.23901,0.000909,9.3e-05,-0.048,1972,1972
342883.579253,139460,12,139460,0.004143,0.003967,-13.097471,-0.000318,0.000185,-0.048,0.004062,0.003359,-3.797665,-0.000318,0.000195,-0.048,1973,1973
342883.599123,139480,12,139480,-0.006019,-0.000403,-12.129158,-0.000113,0.000198,-0.048,-0.006099,-0.001012,-2.829352,-0.000114,0.000209,-0.048,1974,1974
342883.619343,139500,12,139500,0.002621,0.010244,-12.464716,-0.00038,-0.000164,-0.048,0.00254,0.009635,-3.16491,-0.00038,-0.000153,-0.048,1975,1975
342883.639029,139520,12,139520,-0.016936,-0.009095,-13.192604,1.5e-05,0.000244,-0.048,-0.017017,-0.009704,-3.892799,1.5e-05,0.000254,-0.048,1976,1976
342883.659355,139540,12,139540,-0.008195,-0.019426,-12.427267,-0.000119,0.000163,-0.048,-0.008276,-0.020035,-3.127462,-0.000119,0.000173,-0.048,1977,1977
342883.678906,139560,12,139560,-0.000357,0.019447,-12.979428,-0.000152,2.7e-05,-0.048,-0.000437,0.018838,-3.679623,-0.000152,3.8e-05,-0.048,1978,1978
342883.699211,139580,12,139580,0.00658,-0.008511,-14.209045,9.5e-05,0.000446,-0.048,0.0065,-0.009119,-4.90924,9.4e-05,0.000457,-0.048,1979,1979
342883.718789,139600,12,139600,0.011761,-0.019415,-13.707073,-8.2e-05,0.000366,-0.048,0.01168,-0.020023,-4.407268,-8.2e-05,0.000377,-0.048,1980,1980
342883.739129,139620,12,139620,0.003077,-0.000608,-13.242662,-0.00016,-0.000275,-0.048,0.002997,-0.001217,-3.942857,-0.00016,-0.000264,-0.048,1981,1981
342883.759173,139640,12,139640,-0.007748,0.002216,-13.902309,-2.7e-05,-7.1e-05,-0.048,-0.007829,0.001608,-4.602504,-2.7e-05,-6.1e-05,-0.048,1982,1982
